Player ID,Name,Jersey Number,Captain Count,Played Count,Green Card Count,Yellow Card Count,Red Card Count,Starter Count,Top Raider Count,Top Defender Count,Total Points,Team ID,Team Name,Total Matches in Season,season,team_name
5096,Vijay,8,0,1,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5142,Himmat Antil,4,0,8,2,0,0,5,0,1,12,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
2296,Naveen Kumar,10,6,6,0,0,0,6,5,0,72,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5182,Rahul Kumar,25,0,1,0,0,0,0,0,0,1,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5124,Parteek Dahiya,11,0,19,0,0,0,14,10,1,141,31,Gujarat Giants,22,10,Gujarat Giants
4956,Deepak Singh,9,0,14,0,0,0,13,0,6,47,31,Gujarat Giants,22,10,Gujarat Giants
4978,Balaji D,20,0,19,1,0,0,16,0,0,16,31,Gujarat Giants,22,10,Gujarat Giants
3128,Sonu,55,0,17,0,0,0,5,4,1,77,31,Gujarat Giants,22,10,Gujarat Giants
3176,Mohammad Nabibakhsh,2,0,20,0,0,0,15,1,0,24,31,Gujarat Giants,22,10,Gujarat Giants
3000,Sombir,5,0,21,0,0,0,18,0,6,50,31,Gujarat Giants,22,10,Gujarat Giants
259,Fazel Atrachali,1,22,22,5,0,0,22,0,8,63,31,Gujarat Giants,22,10,Gujarat Giants
629,Narender Hooda,3,0,7,0,0,0,0,0,0,1,31,Gujarat Giants,22,10,Gujarat Giants
3593,Sourav Gulia,4,0,7,2,1,0,5,0,0,7,31,Gujarat Giants,22,10,Gujarat Giants
3023,Rohit Gulia,7,0,15,0,0,0,11,1,0,47,31,Gujarat Giants,22,10,Gujarat Giants
3966,Rakesh,10,0,20,1,0,0,19,6,0,109,31,Gujarat Giants,22,10,Gujarat Giants
4693,Manuj,12,0,10,0,0,0,4,0,0,8,31,Gujarat Giants,22,10,Gujarat Giants
5145,Nitin ,17,0,9,0,0,0,1,0,0,19,31,Gujarat Giants,22,10,Gujarat Giants
2297,Arkam Shaikh,33,0,8,1,0,0,6,0,0,6,31,Gujarat Giants,22,10,Gujarat Giants
240,Ravi Kumar,18,0,4,1,0,0,4,0,0,4,31,Gujarat Giants,22,10,Gujarat Giants
3527,Jagdeep ,13,0,2,0,0,0,0,0,0,7,31,Gujarat Giants,22,10,Gujarat Giants
5173,Jitender Yadav ,16,0,4,0,0,0,0,0,0,5,31,Gujarat Giants,22,10,Gujarat Giants
5122,Rohan Singh,88,0,1,0,0,0,1,0,0,1,31,Gujarat Giants,22,10,Gujarat Giants
121,Vikash Jaglan,22,0,5,0,0,0,0,0,0,9,31,Gujarat Giants,22,10,Gujarat Giants
2026,Siddharth Desai,8,0,17,1,0,0,15,4,0,82,28,Haryana Steelers,25,10,Haryana Steelers
4954,Mohit Nandal,12,1,24,4,0,0,23,0,8,74,28,Haryana Steelers,25,10,Haryana Steelers
4184,Jaideep Dahiya,5,24,23,6,1,0,23,0,3,69,28,Haryana Steelers,25,10,Haryana Steelers
3054,Vinay,3,0,23,2,0,0,23,10,0,165,28,Haryana Steelers,25,10,Haryana Steelers
4108,Shivam Patare,20,0,23,0,0,0,10,7,0,120,28,Haryana Steelers,25,10,Haryana Steelers
4186,Rahul Sethpal,7,0,23,3,1,0,23,0,6,76,28,Haryana Steelers,25,10,Haryana Steelers
5032,Mohit,88,0,22,1,0,0,21,0,3,47,28,Haryana Steelers,25,10,Haryana Steelers
5102,Naveen Kundu,1,0,16,2,0,0,3,0,2,20,28,Haryana Steelers,25,10,Haryana Steelers
5104,Sunny Sehrawat,2,0,7,0,0,0,2,0,0,2,28,Haryana Steelers,25,10,Haryana Steelers
3028,Ashish,9,0,18,1,0,0,13,0,2,44,28,Haryana Steelers,25,10,Haryana Steelers
5103,Harsh,11,0,2,0,0,0,2,0,0,6,28,Haryana Steelers,25,10,Haryana Steelers
5225,Ghanshyam Magar,14,0,5,0,0,0,2,0,0,12,28,Haryana Steelers,25,10,Haryana Steelers
219,K. Prapanjan,25,0,12,0,0,0,5,0,0,22,28,Haryana Steelers,25,10,Haryana Steelers
4844,Ravindra Chouhan,30,0,2,1,0,0,1,0,1,2,28,Haryana Steelers,25,10,Haryana Steelers
4106,Tejas Patil,71,0,5,0,0,0,1,1,0,15,28,Haryana Steelers,25,10,Haryana Steelers
5226,Hasan Balbool,77,0,2,0,0,0,0,0,0,1,28,Haryana Steelers,25,10,Haryana Steelers
5101,Monu Hooda,99,0,8,1,0,0,1,0,0,6,28,Haryana Steelers,25,10,Haryana Steelers
5146,Vishal Tate,22,0,3,0,0,0,2,1,0,25,28,Haryana Steelers,25,10,Haryana Steelers
5171,Himanshu Choudhary,17,0,2,0,0,0,1,0,0,1,28,Haryana Steelers,25,10,Haryana Steelers
36,Chandran Ranjit,66,0,4,0,0,0,4,2,0,32,28,Haryana Steelers,25,10,Haryana Steelers
757,Sachin,99,8,22,2,0,0,22,9,1,184,6,Patna Pirates,24,10,Patna Pirates
4848,Mayur Kadam,13,0,9,3,0,0,9,0,2,22,6,Patna Pirates,24,10,Patna Pirates
4957,Manish,1,0,15,4,0,0,10,0,0,13,6,Patna Pirates,24,10,Patna Pirates
763,Manjeet,10,1,22,1,0,0,20,4,0,120,6,Patna Pirates,24,10,Patna Pirates
5282,Sandeep Kumar ,14,0,20,1,0,0,9,5,0,87,6,Patna Pirates,24,10,Patna Pirates
4949,Krishan,4,1,24,2,1,0,24,0,10,78,6,Patna Pirates,24,10,Patna Pirates
5169,Ankit ,2,0,23,2,0,0,23,0,6,66,6,Patna Pirates,24,10,Patna Pirates
4193,Sudhakar M ,7,0,19,1,0,0,18,5,0,105,6,Patna Pirates,24,10,Patna Pirates
5092,Thiyagarajan Yuvaraj,12,0,9,0,0,0,1,0,1,6,6,Patna Pirates,24,10,Patna Pirates
4224,Arpit Saroha,16,0,3,0,0,0,0,0,0,0,6,Patna Pirates,24,10,Patna Pirates
5248,Zheng-Wei Chen,17,0,2,0,0,0,0,0,0,2,6,Patna Pirates,24,10,Patna Pirates
5149,Abinand Subhash,22,0,1,0,0,0,0,0,0,0,6,Patna Pirates,24,10,Patna Pirates
5107,Anuj Kumar,33,0,1,0,0,0,1,1,0,5,6,Patna Pirates,24,10,Patna Pirates
4723,Rohit,42,0,5,0,0,0,1,0,0,15,6,Patna Pirates,24,10,Patna Pirates
726,Babu M,55,0,9,0,0,0,9,0,0,11,6,Patna Pirates,24,10,Patna Pirates
3174,Daniel Odhiambo,6,0,2,0,0,0,1,0,0,2,6,Patna Pirates,24,10,Patna Pirates
5213,Sanjay ,15,0,6,0,0,0,1,0,0,6,6,Patna Pirates,24,10,Patna Pirates
3107,Neeraj Kumar,5,14,14,0,0,0,14,0,4,31,6,Patna Pirates,24,10,Patna Pirates
3343,Sajin Chandrasekar,11,0,5,1,0,0,5,0,0,7,6,Patna Pirates,24,10,Patna Pirates
5090,Naveen Sharma,3,0,5,0,0,0,0,0,0,1,6,Patna Pirates,24,10,Patna Pirates
204,Rakesh Narwal,8,0,0,0,0,0,0,0,0,0,6,Patna Pirates,24,10,Patna Pirates
4039,Kunal Mehta,77,0,2,0,0,0,0,0,0,0,6,Patna Pirates,24,10,Patna Pirates
143,Maninder Singh,9,21,21,0,0,0,21,11,0,198,4,Bengal Warriors,22,10,Bengal Warriorz
5114,Vaibhav Garje,5,0,22,3,0,0,22,0,8,53,4,Bengal Warriors,22,10,Bengal Warriorz
3793,Jaskirat Singh,13,0,14,2,0,0,13,0,0,16,4,Bengal Warriors,22,10,Bengal Warriorz
4757,Vishwas S,3,1,16,0,0,0,8,0,0,44,4,Bengal Warriors,22,10,Bengal Warriorz
5185,Nitin Kumar,19,0,20,0,0,0,20,9,0,169,4,Bengal Warriors,22,10,Bengal Warriorz
3103,Shubham Shinde,69,0,22,5,0,0,22,0,9,67,4,Bengal Warriors,22,10,Bengal Warriorz
4873,Akshay Kumar,40,0,8,0,0,0,3,0,2,10,4,Bengal Warriors,22,10,Bengal Warriorz
5120,R Guhan,1,0,4,0,0,0,0,0,0,1,4,Bengal Warriors,22,10,Bengal Warriorz
5078,Harsh Lad,4,0,11,0,0,0,7,0,1,19,4,Bengal Warriors,22,10,Bengal Warriorz
4935,Aslam Thambi,10,0,3,0,0,0,0,0,0,2,4,Bengal Warriors,22,10,Bengal Warriorz
5136,Dipak Arjun Shinde,11,0,11,1,0,0,0,0,0,5,4,Bengal Warriors,22,10,Bengal Warriorz
5133,Maharudra Garje,12,0,4,0,0,0,2,0,0,0,4,Bengal Warriors,22,10,Bengal Warriorz
4804,Kapil Gurjar,33,0,3,0,0,0,0,0,1,3,4,Bengal Warriors,22,10,Bengal Warriorz
5134,Aditya S. Shinde,55,0,16,2,0,0,13,0,1,28,4,Bengal Warriors,22,10,Bengal Warriorz
5051,Darpan ,33,0,9,0,0,0,8,0,0,13,4,Bengal Warriors,22,10,Bengal Warriorz
106,Shrikant Jadhav,22,0,15,1,0,0,14,2,0,75,4,Bengal Warriors,22,10,Bengal Warriorz
5035,Akshay Bharat,8,0,4,1,0,0,0,0,0,0,4,Bengal Warriors,22,10,Bengal Warriorz
5115,Suyog Gaikar,99,0,2,0,0,0,0,0,0,1,4,Bengal Warriors,22,10,Bengal Warriorz
5220,Chai-Ming Chang,24,0,1,0,0,0,0,0,0,0,4,Bengal Warriors,22,10,Bengal Warriorz
5097,Parshant Kumar,90,0,1,0,0,0,0,0,0,4,4,Bengal Warriors,22,10,Bengal Warriorz
5135,Shreyas Umbardand,44,0,1,0,0,0,1,0,0,0,4,Bengal Warriors,22,10,Bengal Warriorz
5138,Akshit ,12,0,10,0,0,0,8,3,0,61,1,Bengaluru Bulls,22,10,Bengaluru Bulls
322,Surjeet Singh,6,1,21,4,0,0,21,0,6,60,1,Bengaluru Bulls,22,10,Bengaluru Bulls
5137,Parteek ,17,0,13,0,0,0,10,0,3,27,1,Bengaluru Bulls,22,10,Bengaluru Bulls
4179,Sushil,5,0,16,2,0,0,9,6,0,100,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3082,Monu,55,0,13,0,0,0,8,0,1,20,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3228,Saurabh Nandal,22,19,21,7,0,0,20,0,5,49,1,Bengaluru Bulls,22,10,Bengaluru Bulls
160,Ran Singh,13,1,13,0,0,0,11,0,0,27,1,Bengaluru Bulls,22,10,Bengaluru Bulls
4944,Bharat,1,0,18,2,0,0,14,7,0,109,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3115,Amit Sheoran,21,0,2,0,0,0,0,0,0,0,1,Bengaluru Bulls,22,10,Bengaluru Bulls
5004,Md. Liton Ali,30,0,0,0,0,0,0,0,0,0,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3004,Akash Choudhary,35,0,2,0,0,0,1,0,0,2,1,Bengaluru Bulls,22,10,Bengaluru Bulls
5324,Rohit Kumar,63,0,4,1,0,0,3,0,2,14,1,Bengaluru Bulls,22,10,Bengaluru Bulls
366,Vikash Kandola,88,0,19,1,0,0,14,3,0,70,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3101,Ponparthiban Subramanian,99,0,10,1,1,0,1,0,1,7,1,Bengaluru Bulls,22,10,Bengaluru Bulls
5139,Arulnanthababu ,4,0,3,0,0,0,1,0,0,6,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3090,Rakshith ,19,0,4,0,0,0,1,1,0,8,1,Bengaluru Bulls,22,10,Bengaluru Bulls
495,Piotr Pamulak,97,0,0,0,0,0,0,0,0,0,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3159,Vishal,3,0,10,0,0,0,9,0,2,13,1,Bengaluru Bulls,22,10,Bengaluru Bulls
4972,Aman,2,1,13,2,0,0,11,0,2,23,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3038,Neeraj Narwal,10,0,12,0,0,0,9,0,0,32,1,Bengaluru Bulls,22,10,Bengaluru Bulls
2028,Abhishek Singh,7,0,4,0,0,0,2,0,0,3,1,Bengaluru Bulls,22,10,Bengaluru Bulls
3154,Sachin Narwal,9,0,4,0,0,0,1,2,0,21,1,Bengaluru Bulls,22,10,Bengaluru Bulls
5093,Narender,8,0,21,0,0,0,20,13,1,195,29,Tamil Thalaivas,22,10,Tamil Thalaivas
3014,M. Abishek,7,0,22,3,0,0,21,0,3,39,29,Tamil Thalaivas,22,10,Tamil Thalaivas
4964,Mohit,10,0,17,1,0,0,17,0,0,25,29,Tamil Thalaivas,22,10,Tamil Thalaivas
3097,Ajinkya Pawar,19,0,21,0,0,0,18,4,1,133,29,Tamil Thalaivas,22,10,Tamil Thalaivas
3161,Himanshu,9,0,16,0,0,0,13,1,0,37,29,Tamil Thalaivas,22,10,Tamil Thalaivas
4928,Amirhossein Bastami,21,0,15,2,0,0,7,0,2,22,29,Tamil Thalaivas,22,10,Tamil Thalaivas
4965,Sahil Gulia,2,7,22,4,0,0,22,0,7,69,29,Tamil Thalaivas,22,10,Tamil Thalaivas
4962,Aashish,5,0,7,1,0,0,5,0,0,7,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5154,Ronak ,6,0,5,0,0,0,1,0,0,4,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5155,Nitin Singh,22,0,9,1,0,0,3,0,0,23,29,Tamil Thalaivas,22,10,Tamil Thalaivas
3236,Sagar,41,15,18,4,1,0,15,0,6,67,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5153,Vishal Chahal ,77,0,10,1,0,0,2,1,0,35,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5020,Mohammadreza Kaboudrahangi,96,0,6,0,0,0,1,0,2,19,29,Tamil Thalaivas,22,10,Tamil Thalaivas
3970,Himanshu Narwal,99,0,6,0,0,0,3,2,0,24,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5094,Jatin,3,0,6,0,0,0,0,0,0,14,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5184,Sathish Kannan,44,0,3,1,0,0,2,0,0,0,29,Tamil Thalaivas,22,10,Tamil Thalaivas
264,Selvamani K ,11,0,1,0,0,0,0,0,0,2,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5180,Masanamuthu Lakshnanan,94,0,4,0,0,0,1,0,0,8,29,Tamil Thalaivas,22,10,Tamil Thalaivas
4963,Himanshu Singh,1,0,7,0,0,0,3,1,0,11,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5156,Nitesh Kumar,4,0,9,1,0,0,0,0,0,4,29,Tamil Thalaivas,22,10,Tamil Thalaivas
5252,Amirmohammad Zafardanesh,21,0,20,0,0,0,19,6,1,148,5,U Mumba,22,10,U Mumba
3076,Santhapanaselvam,96,0,3,0,0,0,3,0,0,6,5,U Mumba,22,10,U Mumba
769,Mahender Singh,4,2,16,1,0,0,15,0,4,31,5,U Mumba,22,10,U Mumba
5117,Pranay Rane,9,0,12,0,0,0,2,0,0,24,5,U Mumba,22,10,U Mumba
5046,Visvanth V,49,0,18,1,0,0,15,0,2,50,5,U Mumba,22,10,U Mumba
4032,Shivansh Thakur,3,1,7,0,0,0,2,0,0,6,5,U Mumba,22,10,U Mumba
161,Girish Maruti Ernak,8,0,4,0,0,0,3,0,0,3,5,U Mumba,22,10,U Mumba
5018,Heidarali Ekrami,1,0,10,0,0,0,2,0,0,17,5,U Mumba,22,10,U Mumba
3086,Surinder Singh,5,18,18,2,0,0,18,0,2,30,5,U Mumba,22,10,U Mumba
5251,Alireza Mirzaeian,7,0,9,0,0,0,2,0,0,16,5,U Mumba,22,10,U Mumba
5159,Bittu ,17,0,11,0,0,0,10,0,3,20,5,U Mumba,22,10,U Mumba
5191,Saurav Parthe,29,0,4,0,0,0,0,0,0,2,5,U Mumba,22,10,U Mumba
5161,Mukilan Shanmugam,47,0,9,0,0,0,7,0,1,14,5,U Mumba,22,10,U Mumba
4970,Shivam,61,1,5,0,0,0,1,2,0,19,5,U Mumba,22,10,U Mumba
5002,Jai Bhagwan,91,0,13,0,0,0,3,3,0,50,5,U Mumba,22,10,U Mumba
5160,Sombir ,44,0,15,1,0,0,15,0,4,47,5,U Mumba,22,10,U Mumba
3910,Gokulakannan M,11,0,13,1,0,0,8,0,3,19,5,U Mumba,22,10,U Mumba
5200,Rohit Yadav,23,0,5,0,0,0,1,0,0,11,5,U Mumba,22,10,U Mumba
5305,Ram Adghale,99,0,3,0,0,0,1,0,0,2,5,U Mumba,22,10,U Mumba
3032,Guman Singh,15,0,18,0,0,0,18,11,0,168,5,U Mumba,22,10,U Mumba
3964,Rinku,12,0,9,3,0,0,9,0,2,28,5,U Mumba,22,10,U Mumba
5262,Kunal ,10,0,1,0,0,0,0,0,0,2,5,U Mumba,22,10,U Mumba
5112,Rupesh,22,0,0,0,0,0,0,0,0,0,5,U Mumba,22,10,U Mumba
197,Pardeep Narwal,9,17,17,1,0,0,17,8,0,122,30,U.P. Yoddhas,22,10,UP Yoddhas
3239,Ashu Singh,44,0,18,4,0,0,16,0,1,22,30,U.P. Yoddhas,22,10,UP Yoddhas
3138,Harendra Kumar,5,0,15,2,0,0,11,0,1,15,30,U.P. Yoddhas,22,10,UP Yoddhas
5163,Gagana Gowda,7,0,13,0,0,0,10,6,0,92,30,U.P. Yoddhas,22,10,UP Yoddhas
5118,Mahipal,4,0,7,1,0,0,6,1,0,33,30,U.P. Yoddhas,22,10,UP Yoddhas
3088,Nitesh Kumar,2,0,16,4,1,0,13,0,3,38,30,U.P. Yoddhas,22,10,UP Yoddhas
3240,Sumit,10,5,22,1,0,0,22,0,8,66,30,U.P. Yoddhas,22,10,UP Yoddhas
3081,Vijay Malik,1,0,14,1,0,0,11,1,0,47,30,U.P. Yoddhas,22,10,UP Yoddhas
5121,Anil Kumar,6,0,14,0,0,0,5,1,0,31,30,U.P. Yoddhas,22,10,UP Yoddhas
5037,Kiran Magar,8,0,9,0,0,0,0,0,0,4,30,U.P. Yoddhas,22,10,UP Yoddhas
2041,Gurdeep,25,0,16,2,0,0,11,0,3,30,30,U.P. Yoddhas,22,10,UP Yoddhas
4926,Samuel Wafula,26,0,7,0,0,0,1,0,0,1,30,U.P. Yoddhas,22,10,UP Yoddhas
647,Gulveer Singh,77,0,3,0,0,0,2,0,0,11,30,U.P. Yoddhas,22,10,UP Yoddhas
5164,Shivam Chaudhary,99,0,8,0,0,0,4,1,0,13,30,U.P. Yoddhas,22,10,UP Yoddhas
5162,Hitesh ,12,0,17,0,0,0,9,0,5,31,30,U.P. Yoddhas,22,10,UP Yoddhas
3039,Nitin Panwar,20,0,10,0,0,0,6,0,1,15,30,U.P. Yoddhas,22,10,UP Yoddhas
5027,Helvic Wanjala,13,0,0,0,0,0,0,0,0,0,30,U.P. Yoddhas,22,10,UP Yoddhas
3241,Surender Gill,11,0,10,0,0,0,10,4,0,87,30,U.P. Yoddhas,22,10,UP Yoddhas
318,Pawan Sehrawat,17,20,20,1,0,0,20,14,1,206,8,Telugu Titans,21,10,Telugu Titans
5174,Ajit Pawar,12,0,19,3,0,0,19,0,3,36,8,Telugu Titans,21,10,Telugu Titans
357,Parvesh Bhainswal,5,1,14,1,0,0,5,0,0,8,8,Telugu Titans,21,10,Telugu Titans
4191,Sanjeevi S ,66,0,16,0,0,0,8,3,0,44,8,Telugu Titans,21,10,Telugu Titans
5197,Robin Chaudhary,22,0,17,1,0,0,10,2,0,52,8,Telugu Titans,21,10,Telugu Titans
5187,Mohit ,10,0,14,1,0,0,12,0,4,39,8,Telugu Titans,21,10,Telugu Titans
290,Sandeep Dhull,44,0,15,1,0,0,12,0,5,36,8,Telugu Titans,21,10,Telugu Titans
5039,Shankar Gadai,1,0,14,1,0,0,3,0,1,17,8,Telugu Titans,21,10,Telugu Titans
4836,Ankit ,2,0,11,0,0,0,9,0,2,20,8,Telugu Titans,21,10,Telugu Titans
5111,Nitin,6,0,5,0,0,0,2,0,1,8,8,Telugu Titans,21,10,Telugu Titans
5157,Prafull Zaware,9,0,19,0,0,0,13,1,0,48,8,Telugu Titans,21,10,Telugu Titans
4754,Ratan G,18,0,3,0,0,0,1,0,0,3,8,Telugu Titans,21,10,Telugu Titans
4923,Hamid Nader,20,0,17,0,0,0,7,0,1,18,8,Telugu Titans,21,10,Telugu Titans
5254,Milad Jabbari,33,0,13,2,0,0,9,0,3,35,8,Telugu Titans,21,10,Telugu Titans
5158,Omkar Patil,21,0,10,0,0,0,3,0,0,20,8,Telugu Titans,21,10,Telugu Titans
5110,Mohit Narwal,3,0,2,0,0,0,0,0,0,0,8,Telugu Titans,21,10,Telugu Titans
5188,Gaurav Dahiya ,25,0,1,0,0,0,0,0,0,0,8,Telugu Titans,21,10,Telugu Titans
3153,Omkar R. More,7,0,10,2,0,0,9,0,0,7,8,Telugu Titans,21,10,Telugu Titans
2290,Rajnish,4,0,6,0,0,0,5,1,0,19,8,Telugu Titans,21,10,Telugu Titans
