season,match_id,match_name,league_stage,year,venue,winning_margin,team_score_1,team_score_2,team_name_1,team_id_1,team_name_2,team_id_2,total_points_match,winner,loser,max_score
1,1,Match 1,League,2014,"Dome,Nsci,Svp Stadium,Mumbai",14,45,31,U Mumba,5,Jaipur Pink Panthers,3,76,U Mumba,Jaipur Pink Panthers,45
1,2,Match 2,League,2014,"Dome,Nsci,Svp Stadium,Mumbai",19,28,47,Dabang Delhi,2,Bengaluru Bulls,1,75,Bengaluru Bulls,Dabang Delhi,47
1,3,Match 3,League,2014,"Dome,Nsci,Svp Stadium,Mumbai",3,40,37,Bengaluru Bulls,1,Puneri Paltan,7,77,Bengaluru Bulls,Puneri Paltan,40
1,4,Match 4,League,2014,"Dome,Nsci,Svp Stadium,Mumbai",11,36,25,U Mumba,5,Bengal Warriors,4,61,U Mumba,Bengal Warriors,36
1,5,Match 5,League,2014,"Dome,Nsci,Svp Stadium,Mumbai",4,31,35,Puneri Paltan,7,Dabang Delhi,2,66,Dabang Delhi,Puneri Paltan,35
1,6,Match 6,League,2014,"Dome,Nsci,Svp Stadium,Mumbai",0,35,35,U Mumba,5,Telugu Titans,8,70,tied,tied,35
1,7,Match 7,League,2014,"Dome,Nsci,Svp Stadium,Mumbai",3,36,33,U Mumba,5,Patna Pirates,6,69,U Mumba,Patna Pirates,36
1,8,Match 8,League,2014,Netaji Indoor Stadium,16,30,46,Bengal Warriors,4,Bengaluru Bulls,1,76,Bengaluru Bulls,Bengal Warriors,46
1,9,Match 9,League,2014,Netaji Indoor Stadium,14,46,32,Jaipur Pink Panthers,3,Telugu Titans,8,78,Jaipur Pink Panthers,Telugu Titans,46
1,10,Match 10,League,2014,Netaji Indoor Stadium,2,42,40,Bengal Warriors,4,Dabang Delhi,2,82,Bengal Warriors,Dabang Delhi,42
1,11,Match 11,League,2014,Netaji Indoor Stadium,3,35,38,Telugu Titans,8,Patna Pirates,6,73,Patna Pirates,Telugu Titans,38
1,12,Match 12,League,2014,Netaji Indoor Stadium,3,38,35,Bengal Warriors,4,Puneri Paltan,7,73,Bengal Warriors,Puneri Paltan,38
1,13,Match 13,League,2014,Netaji Indoor Stadium,22,18,40,Patna Pirates,6,Jaipur Pink Panthers,3,58,Jaipur Pink Panthers,Patna Pirates,40
1,14,Match 14,League,2014,Netaji Indoor Stadium,9,29,38,Bengal Warriors,4,U Mumba,5,67,U Mumba,Bengal Warriors,38
1,15,Match 15,League,2014,Thyagaraj Indoor Stadium,4,35,39,Dabang Delhi,2,Telugu Titans,8,74,Telugu Titans,Dabang Delhi,39
1,16,Match 16,League,2014,Thyagaraj Indoor Stadium,2,33,31,Puneri Paltan,7,Bengaluru Bulls,1,64,Puneri Paltan,Bengaluru Bulls,33
1,17,Match 17,League,2014,Thyagaraj Indoor Stadium,16,44,28,U Mumba,5,Puneri Paltan,7,72,U Mumba,Puneri Paltan,44
1,18,Match 18,League,2014,Thyagaraj Indoor Stadium,5,31,36,Dabang Delhi,2,Patna Pirates,6,67,Patna Pirates,Dabang Delhi,36
1,19,Match 19,League,2014,Thyagaraj Indoor Stadium,11,34,45,Bengaluru Bulls,1,U Mumba,5,79,U Mumba,Bengaluru Bulls,45
1,20,Match 20,League,2014,Thyagaraj Indoor Stadium,9,31,40,Dabang Delhi,2,Jaipur Pink Panthers,3,71,Jaipur Pink Panthers,Dabang Delhi,40
1,21,Match 21,League,2014,Thyagaraj Indoor Stadium,10,46,36,Dabang Delhi,2,Bengal Warriors,4,82,Dabang Delhi,Bengal Warriors,46
1,22,Match 22,League,2014,Patliputra Indoor Stadium,8,35,27,Patna Pirates,6,Puneri Paltan,7,62,Patna Pirates,Puneri Paltan,35
1,23,Match 23,League,2014,Patliputra Indoor Stadium,5,40,35,Bengal Warriors,4,Telugu Titans,8,75,Bengal Warriors,Telugu Titans,40
1,24,Match 24,League,2014,Patliputra Indoor Stadium,0,37,37,Patna Pirates,6,U Mumba,5,74,tied,tied,37
1,25,Match 25,League,2014,Patliputra Indoor Stadium,20,29,49,Telugu Titans,8,Jaipur Pink Panthers,3,78,Jaipur Pink Panthers,Telugu Titans,49
1,26,Match 26,League,2014,Patliputra Indoor Stadium,0,30,30,Patna Pirates,6,Dabang Delhi,2,60,tied,tied,30
1,27,Match 27,League,2014,Patliputra Indoor Stadium,16,39,23,Jaipur Pink Panthers,3,Bengal Warriors,4,62,Jaipur Pink Panthers,Bengal Warriors,39
1,28,Match 28,League,2014,Patliputra Indoor Stadium,2,35,37,Patna Pirates,6,Bengaluru Bulls,1,72,Bengaluru Bulls,Patna Pirates,37
1,29,Match 29,League,2014,Shree Shiv Chhatrapati Sports Complex,6,36,42,Puneri Paltan,7,Telugu Titans,8,78,Telugu Titans,Puneri Paltan,42
1,30,Match 30,League,2014,Shree Shiv Chhatrapati Sports Complex,3,30,33,U Mumba,5,Bengaluru Bulls,1,63,Bengaluru Bulls,U Mumba,33
1,31,Match 31,League,2014,Shree Shiv Chhatrapati Sports Complex,10,40,30,Puneri Paltan,7,Bengal Warriors,4,70,Puneri Paltan,Bengal Warriors,40
1,32,Match 32,League,2014,Shree Shiv Chhatrapati Sports Complex,2,27,29,Bengaluru Bulls,1,Dabang Delhi,2,56,Dabang Delhi,Bengaluru Bulls,29
1,33,Match 33,League,2014,Shree Shiv Chhatrapati Sports Complex,27,23,50,Puneri Paltan,7,Jaipur Pink Panthers,3,73,Jaipur Pink Panthers,Puneri Paltan,50
1,34,Match 34,League,2014,Shree Shiv Chhatrapati Sports Complex,9,36,27,Dabang Delhi,2,U Mumba,5,63,Dabang Delhi,U Mumba,36
1,35,Match 35,League,2014,Shree Shiv Chhatrapati Sports Complex,6,31,37,Puneri Paltan,7,Patna Pirates,6,68,Patna Pirates,Puneri Paltan,37
1,36,Match 36,League,2014,Rajiv Gandhi Indoor Stadium,0,28,28,Telugu Titans,8,Bengaluru Bulls,1,56,tied,tied,28
1,37,Match 37,League,2014,Rajiv Gandhi Indoor Stadium,8,33,41,Bengal Warriors,4,Jaipur Pink Panthers,3,74,Jaipur Pink Panthers,Bengal Warriors,41
1,38,Match 38,League,2014,Rajiv Gandhi Indoor Stadium,22,30,52,Jaipur Pink Panthers,3,Patna Pirates,6,82,Patna Pirates,Jaipur Pink Panthers,52
1,39,Match 39,League,2014,Rajiv Gandhi Indoor Stadium,1,44,43,Telugu Titans,8,U Mumba,5,87,Telugu Titans,U Mumba,44
1,40,Match 40,League,2014,Rajiv Gandhi Indoor Stadium,2,28,30,Patna Pirates,6,Bengal Warriors,4,58,Bengal Warriors,Patna Pirates,30
1,41,Match 41,League,2014,Rajiv Gandhi Indoor Stadium,36,60,24,Telugu Titans,8,Puneri Paltan,7,84,Telugu Titans,Puneri Paltan,60
1,42,Match 42,League,2014,Rajiv Gandhi Indoor Stadium,19,45,26,Telugu Titans,8,Dabang Delhi,2,71,Telugu Titans,Dabang Delhi,45
1,43,Match 43,League,2014,Sawai Mansingh Stadium,5,36,31,Jaipur Pink Panthers,3,Bengaluru Bulls,1,67,Jaipur Pink Panthers,Bengaluru Bulls,36
1,44,Match 44,League,2014,Sawai Mansingh Stadium,4,32,36,Bengal Warriors,4,Patna Pirates,6,68,Patna Pirates,Bengal Warriors,36
1,45,Match 45,League,2014,Sawai Mansingh Stadium,0,31,31,Jaipur Pink Panthers,3,U Mumba,5,62,tied,tied,31
1,46,Match 46,League,2014,Sawai Mansingh Stadium,0,34,34,Telugu Titans,8,Bengal Warriors,4,68,tied,tied,34
1,47,Match 47,League,2014,Sawai Mansingh Stadium,10,41,31,Jaipur Pink Panthers,3,Dabang Delhi,2,72,Jaipur Pink Panthers,Dabang Delhi,41
1,48,Match 48,League,2014,Sawai Mansingh Stadium,3,29,32,Patna Pirates,6,Telugu Titans,8,61,Telugu Titans,Patna Pirates,32
1,49,Match 49,League,2014,Sawai Mansingh Stadium,6,33,27,Jaipur Pink Panthers,3,Puneri Paltan,7,60,Jaipur Pink Panthers,Puneri Paltan,33
1,50,Match 50,League,2014,Kanteerava Indoor Stadium,13,37,24,Bengaluru Bulls,1,Bengal Warriors,4,61,Bengaluru Bulls,Bengal Warriors,37
1,51,Match 51,League,2014,Kanteerava Indoor Stadium,7,37,30,U Mumba,5,Dabang Delhi,2,67,U Mumba,Dabang Delhi,37
1,52,Match 52,League,2014,Kanteerava Indoor Stadium,23,45,22,Dabang Delhi,2,Puneri Paltan,7,67,Dabang Delhi,Puneri Paltan,45
1,53,Match 53,League,2014,Kanteerava Indoor Stadium,2,31,33,Bengaluru Bulls,1,Patna Pirates,6,64,Patna Pirates,Bengaluru Bulls,33
1,54,Match 54,League,2014,Kanteerava Indoor Stadium,1,27,26,Bengaluru Bulls,1,Telugu Titans,8,53,Bengaluru Bulls,Telugu Titans,27
1,55,Match 55,League,2014,Kanteerava Indoor Stadium,1,35,36,Puneri Paltan,7,U Mumba,5,71,U Mumba,Puneri Paltan,36
1,56,Match 56,League,2014,Kanteerava Indoor Stadium,1,30,29,Bengaluru Bulls,1,Jaipur Pink Panthers,3,59,Bengaluru Bulls,Jaipur Pink Panthers,30
1,57,Semi-Final 1,Semi Final,2014,"Dome,Nsci,Svp Stadium,Mumbai",20,38,18,Jaipur Pink Panthers,3,Patna Pirates,6,56,Jaipur Pink Panthers,Patna Pirates,38
1,58,Semi-Final 2,Semi Final,2014,"Dome,Nsci,Svp Stadium,Mumbai",4,27,23,U Mumba,5,Bengaluru Bulls,1,50,U Mumba,Bengaluru Bulls,27
1,59,3rd Place Playoff,Super Playoffs,2014,"Dome,Nsci,Svp Stadium,Mumbai",7,29,22,Patna Pirates,6,Bengaluru Bulls,1,51,Patna Pirates,Bengaluru Bulls,29
1,60,Final,Final,2014,"Dome,Nsci,Svp Stadium,Mumbai",11,35,24,Jaipur Pink Panthers,3,U Mumba,5,59,Jaipur Pink Panthers,U Mumba,35
2,62,Match 1,League,2015,"Dome,Nsci,Svp Stadium,Mumbai",1,29,28,U Mumba,5,Jaipur Pink Panthers,3,57,U Mumba,Jaipur Pink Panthers,29
2,63,Match 2,League,2015,"Dome,Nsci,Svp Stadium,Mumbai",8,33,25,Bengaluru Bulls,1,Bengal Warriors,4,58,Bengaluru Bulls,Bengal Warriors,33
2,64,Match 3,League,2015,"Dome,Nsci,Svp Stadium,Mumbai",9,36,27,Telugu Titans,8,Dabang Delhi,2,63,Telugu Titans,Dabang Delhi,36
2,65,Match 4,League,2015,"Dome,Nsci,Svp Stadium,Mumbai",13,36,23,U Mumba,5,Bengaluru Bulls,1,59,U Mumba,Bengaluru Bulls,36
2,66,Match 5,League,2015,"Dome,Nsci,Svp Stadium,Mumbai",21,24,45,Puneri Paltan,7,Telugu Titans,8,69,Telugu Titans,Puneri Paltan,45
2,67,Match 6,League,2015,"Dome,Nsci,Svp Stadium,Mumbai",5,25,20,U Mumba,5,Patna Pirates,6,45,U Mumba,Patna Pirates,25
2,68,Match 7,League,2015,"Dome,Nsci,Svp Stadium,Mumbai",7,28,21,U Mumba,5,Puneri Paltan,7,49,U Mumba,Puneri Paltan,28
2,69,Match 8,League,2015,Netaji Indoor Stadium,2,28,26,Bengal Warriors,4,Jaipur Pink Panthers,3,54,Bengal Warriors,Jaipur Pink Panthers,28
2,70,Match 9,League,2015,Netaji Indoor Stadium,5,31,26,Bengaluru Bulls,1,Patna Pirates,6,57,Bengaluru Bulls,Patna Pirates,31
2,71,Match 10,League,2015,Netaji Indoor Stadium,2,30,32,Bengal Warriors,4,Telugu Titans,8,62,Telugu Titans,Bengal Warriors,32
2,72,Match 11,League,2015,Netaji Indoor Stadium,1,38,37,Dabang Delhi,2,Puneri Paltan,7,75,Dabang Delhi,Puneri Paltan,38
2,73,Match 12,League,2015,Netaji Indoor Stadium,4,25,29,Bengal Warriors,4,U Mumba,5,54,U Mumba,Bengal Warriors,29
2,74,Match 13,League,2015,Netaji Indoor Stadium,5,31,26,Bengaluru Bulls,1,Puneri Paltan,7,57,Bengaluru Bulls,Puneri Paltan,31
2,75,Match 14,League,2015,Netaji Indoor Stadium,11,21,32,Bengal Warriors,4,Dabang Delhi,2,53,Dabang Delhi,Bengal Warriors,32
2,76,Match 15,League,2015,Sawai Mansingh Stadium,6,23,29,Jaipur Pink Panthers,3,Patna Pirates,6,52,Patna Pirates,Jaipur Pink Panthers,29
2,77,Match 16,League,2015,Sawai Mansingh Stadium,1,26,27,Telugu Titans,8,U Mumba,5,53,U Mumba,Telugu Titans,27
2,78,Match 17,League,2015,Sawai Mansingh Stadium,15,18,33,Dabang Delhi,2,Bengaluru Bulls,1,51,Bengaluru Bulls,Dabang Delhi,33
2,79,Match 18,League,2015,Sawai Mansingh Stadium,11,22,33,Jaipur Pink Panthers,3,Telugu Titans,8,55,Telugu Titans,Jaipur Pink Panthers,33
2,80,Match 19,League,2015,Sawai Mansingh Stadium,13,36,23,Jaipur Pink Panthers,3,Bengaluru Bulls,1,59,Jaipur Pink Panthers,Bengaluru Bulls,36
2,81,Match 20,League,2015,Sawai Mansingh Stadium,4,33,29,Puneri Paltan,7,Bengal Warriors,4,62,Puneri Paltan,Bengal Warriors,33
2,82,Match 21,League,2015,Sawai Mansingh Stadium,8,27,35,Jaipur Pink Panthers,3,Dabang Delhi,2,62,Dabang Delhi,Jaipur Pink Panthers,35
2,83,Match 22,League,2015,Patliputra Indoor Stadium,12,22,34,Patna Pirates,6,Telugu Titans,8,56,Telugu Titans,Patna Pirates,34
2,84,Match 23,League,2015,Patliputra Indoor Stadium,14,21,35,Telugu Titans,8,Bengaluru Bulls,1,56,Bengaluru Bulls,Telugu Titans,35
2,85,Match 24,League,2015,Patliputra Indoor Stadium,17,39,22,Patna Pirates,6,Dabang Delhi,2,61,Patna Pirates,Dabang Delhi,39
2,86,Match 25,League,2015,Patliputra Indoor Stadium,5,22,27,Dabang Delhi,2,U Mumba,5,49,U Mumba,Dabang Delhi,27
2,87,Match 26,League,2015,Patliputra Indoor Stadium,4,32,28,Patna Pirates,6,Puneri Paltan,7,60,Patna Pirates,Puneri Paltan,32
2,88,Match 27,League,2015,Patliputra Indoor Stadium,6,29,35,Puneri Paltan,7,Jaipur Pink Panthers,3,64,Jaipur Pink Panthers,Puneri Paltan,35
2,89,Match 28,League,2015,Patliputra Indoor Stadium,0,20,20,Patna Pirates,6,Bengal Warriors,4,40,tied,tied,20
2,90,Match 29,League,2015,Gachibowli Indoor Stadium,0,39,39,Telugu Titans,8,Jaipur Pink Panthers,3,78,tied,tied,39
2,91,Match 30,League,2015,Gachibowli Indoor Stadium,4,29,25,U Mumba,5,Dabang Delhi,2,54,U Mumba,Dabang Delhi,29
2,92,Match 31,League,2015,Gachibowli Indoor Stadium,16,44,28,Telugu Titans,8,Bengal Warriors,4,72,Telugu Titans,Bengal Warriors,44
2,93,Match 32,League,2015,Gachibowli Indoor Stadium,11,22,33,Bengal Warriors,4,Bengaluru Bulls,1,55,Bengaluru Bulls,Bengal Warriors,33
2,94,Match 33,League,2015,Gachibowli Indoor Stadium,22,54,32,Telugu Titans,8,Patna Pirates,6,86,Telugu Titans,Patna Pirates,54
2,95,Match 34,League,2015,Gachibowli Indoor Stadium,10,35,25,Jaipur Pink Panthers,3,U Mumba,5,60,Jaipur Pink Panthers,U Mumba,35
2,96,Match 35,League,2015,Gachibowli Indoor Stadium,0,29,29,Telugu Titans,8,Puneri Paltan,7,58,tied,tied,29
2,97,Match 36,League,2015,Thyagaraj Indoor Stadium,3,17,20,Dabang Delhi,2,Bengal Warriors,4,37,Bengal Warriors,Dabang Delhi,20
2,98,Match 37,League,2015,Thyagaraj Indoor Stadium,2,30,28,Patna Pirates,6,Bengaluru Bulls,1,58,Patna Pirates,Bengaluru Bulls,30
2,99,Match 38,League,2015,Thyagaraj Indoor Stadium,14,31,17,U Mumba,5,Bengal Warriors,4,48,U Mumba,Bengal Warriors,31
2,100,Match 39,League,2015,Thyagaraj Indoor Stadium,19,45,26,Dabang Delhi,2,Patna Pirates,6,71,Dabang Delhi,Patna Pirates,45
2,101,Match 40,League,2015,Thyagaraj Indoor Stadium,30,21,51,Dabang Delhi,2,Jaipur Pink Panthers,3,72,Jaipur Pink Panthers,Dabang Delhi,51
2,102,Match 41,League,2015,Thyagaraj Indoor Stadium,13,31,18,Jaipur Pink Panthers,3,Puneri Paltan,7,49,Jaipur Pink Panthers,Puneri Paltan,31
2,103,Match 42,League,2015,Thyagaraj Indoor Stadium,0,45,45,Dabang Delhi,2,Telugu Titans,8,90,tied,tied,45
2,104,Match 43,League,2015,Kanteerava Indoor Stadium,7,29,36,Bengaluru Bulls,1,U Mumba,5,65,U Mumba,Bengaluru Bulls,36
2,105,Match 44,League,2015,Kanteerava Indoor Stadium,3,31,28,Bengal Warriors,4,Puneri Paltan,7,59,Bengal Warriors,Puneri Paltan,31
2,106,Match 45,League,2015,Kanteerava Indoor Stadium,2,25,27,Bengaluru Bulls,1,Jaipur Pink Panthers,3,52,Jaipur Pink Panthers,Bengaluru Bulls,27
2,107,Match 46,League,2015,Kanteerava Indoor Stadium,2,32,34,Bengal Warriors,4,Patna Pirates,6,66,Patna Pirates,Bengal Warriors,34
2,108,Match 47,League,2015,Kanteerava Indoor Stadium,19,40,21,Bengaluru Bulls,1,Dabang Delhi,2,61,Bengaluru Bulls,Dabang Delhi,40
2,109,Match 48,League,2015,Kanteerava Indoor Stadium,5,27,32,Patna Pirates,6,U Mumba,5,59,U Mumba,Patna Pirates,32
2,110,Match 49,League,2015,Kanteerava Indoor Stadium,14,43,29,Bengaluru Bulls,1,Telugu Titans,8,72,Bengaluru Bulls,Telugu Titans,43
2,111,Match 50,League,2015,Shree Shiv Chhatrapati Sports Complex,5,33,28,Puneri Paltan,7,Dabang Delhi,2,61,Puneri Paltan,Dabang Delhi,33
2,112,Match 51,League,2015,Shree Shiv Chhatrapati Sports Complex,1,38,39,Jaipur Pink Panthers,3,Bengal Warriors,4,77,Bengal Warriors,Jaipur Pink Panthers,39
2,113,Match 52,League,2015,Shree Shiv Chhatrapati Sports Complex,5,34,39,Puneri Paltan,7,U Mumba,5,73,U Mumba,Puneri Paltan,39
2,114,Match 53,League,2015,Shree Shiv Chhatrapati Sports Complex,21,25,46,U Mumba,5,Telugu Titans,8,71,Telugu Titans,U Mumba,46
2,115,Match 54,League,2015,Shree Shiv Chhatrapati Sports Complex,17,21,38,Puneri Paltan,7,Patna Pirates,6,59,Patna Pirates,Puneri Paltan,38
2,116,Match 55,League,2015,Shree Shiv Chhatrapati Sports Complex,2,26,24,Patna Pirates,6,Jaipur Pink Panthers,3,50,Patna Pirates,Jaipur Pink Panthers,26
2,117,Match 56,League,2015,Shree Shiv Chhatrapati Sports Complex,1,30,31,Puneri Paltan,7,Bengaluru Bulls,1,61,Bengaluru Bulls,Puneri Paltan,31
2,118,Semi-Final 1,Semi Final,2015,"Dome,Nsci,Svp Stadium,Mumbai",1,38,39,Telugu Titans,8,Bengaluru Bulls,1,77,Bengaluru Bulls,Telugu Titans,39
2,119,Semi-Final 2,Semi Final,2015,"Dome,Nsci,Svp Stadium,Mumbai",17,35,18,U Mumba,5,Patna Pirates,6,53,U Mumba,Patna Pirates,35
2,120,3/4 Place,Super Playoffs,2015,"Dome,Nsci,Svp Stadium,Mumbai",8,26,34,Patna Pirates,6,Telugu Titans,8,60,Telugu Titans,Patna Pirates,34
2,121,Final,Final,2015,"Dome,Nsci,Svp Stadium,Mumbai",6,36,30,U Mumba,5,Bengaluru Bulls,1,66,U Mumba,Bengaluru Bulls,36
3,122,Match 1,League,2016,Rajiv Gandhi Indoor Stadium,2,25,27,Telugu Titans,8,U Mumba,5,52,U Mumba,Telugu Titans,27
3,123,Match 2,League,2016,Rajiv Gandhi Indoor Stadium,6,29,35,Dabang Delhi,2,Bengaluru Bulls,1,64,Bengaluru Bulls,Dabang Delhi,35
3,124,Match 3,League,2016,Rajiv Gandhi Indoor Stadium,9,27,18,Jaipur Pink Panthers,3,U Mumba,5,45,Jaipur Pink Panthers,U Mumba,27
3,125,Match 4,League,2016,Rajiv Gandhi Indoor Stadium,1,27,26,Telugu Titans,8,Puneri Paltan,7,53,Telugu Titans,Puneri Paltan,27
3,126,Match 5,League,2016,Rajiv Gandhi Indoor Stadium,1,29,28,Patna Pirates,6,Jaipur Pink Panthers,3,57,Patna Pirates,Jaipur Pink Panthers,29
3,127,Match 6,League,2016,Rajiv Gandhi Indoor Stadium,11,45,34,Telugu Titans,8,Dabang Delhi,2,79,Telugu Titans,Dabang Delhi,45
3,128,Match 7,League,2016,Rajiv Gandhi Indoor Stadium,8,17,25,Telugu Titans,8,Bengal Warriors,4,42,Bengal Warriors,Telugu Titans,25
3,129,Match 8,League,2016,Kanteerava Indoor Stadium,9,24,33,Bengaluru Bulls,1,Patna Pirates,6,57,Patna Pirates,Bengaluru Bulls,33
3,130,Match 9,League,2016,Kanteerava Indoor Stadium,18,20,38,Dabang Delhi,2,Puneri Paltan,7,58,Puneri Paltan,Dabang Delhi,38
3,131,Match 10,League,2016,Kanteerava Indoor Stadium,10,24,34,Bengaluru Bulls,1,Bengal Warriors,4,58,Bengal Warriors,Bengaluru Bulls,34
3,132,Match 11,League,2016,Kanteerava Indoor Stadium,13,17,30,Dabang Delhi,2,U Mumba,5,47,U Mumba,Dabang Delhi,30
3,133,Match 12,League,2016,Kanteerava Indoor Stadium,10,36,26,Bengaluru Bulls,1,Jaipur Pink Panthers,3,62,Bengaluru Bulls,Jaipur Pink Panthers,36
3,134,Match 13,League,2016,Kanteerava Indoor Stadium,14,26,40,U Mumba,5,Patna Pirates,6,66,Patna Pirates,U Mumba,40
3,135,Match 14,League,2016,Kanteerava Indoor Stadium,9,26,35,Bengaluru Bulls,1,Telugu Titans,8,61,Telugu Titans,Bengaluru Bulls,35
3,136,Match 15,League,2016,Netaji Indoor Stadium,5,33,28,Bengal Warriors,4,Puneri Paltan,7,61,Bengal Warriors,Puneri Paltan,33
3,137,Match 16,League,2016,Netaji Indoor Stadium,5,39,34,Jaipur Pink Panthers,3,Dabang Delhi,2,73,Jaipur Pink Panthers,Dabang Delhi,39
3,138,Match 17,League,2016,Netaji Indoor Stadium,4,29,25,Patna Pirates,6,Telugu Titans,8,54,Patna Pirates,Telugu Titans,29
3,139,Match 18,League,2016,Netaji Indoor Stadium,17,34,17,Bengal Warriors,4,Dabang Delhi,2,51,Bengal Warriors,Dabang Delhi,34
3,140,Match 19,League,2016,Netaji Indoor Stadium,5,31,36,Bengal Warriors,4,Patna Pirates,6,67,Patna Pirates,Bengal Warriors,36
3,141,Match 20,League,2016,Netaji Indoor Stadium,1,29,28,U Mumba,5,Bengaluru Bulls,1,57,U Mumba,Bengaluru Bulls,29
3,142,Match 21,League,2016,Netaji Indoor Stadium,14,34,20,Bengal Warriors,4,Jaipur Pink Panthers,3,54,Bengal Warriors,Jaipur Pink Panthers,34
3,143,Match 22,League,2016,Shree Shiv Chhatrapati Sports Complex,0,30,30,Puneri Paltan,7,Patna Pirates,6,60,tied,tied,30
3,144,Match 23,League,2016,Shree Shiv Chhatrapati Sports Complex,13,47,34,Patna Pirates,6,Dabang Delhi,2,81,Patna Pirates,Dabang Delhi,47
3,145,Match 24,League,2016,Shree Shiv Chhatrapati Sports Complex,0,32,32,Puneri Paltan,7,Jaipur Pink Panthers,3,64,tied,tied,32
3,146,Match 25,League,2016,Shree Shiv Chhatrapati Sports Complex,2,25,27,Jaipur Pink Panthers,3,Telugu Titans,8,52,Telugu Titans,Jaipur Pink Panthers,27
3,147,Match 26,League,2016,Shree Shiv Chhatrapati Sports Complex,2,27,29,Puneri Paltan,7,U Mumba,5,56,U Mumba,Puneri Paltan,29
3,148,Match 27,League,2016,Shree Shiv Chhatrapati Sports Complex,11,32,21,U Mumba,5,Bengal Warriors,4,53,U Mumba,Bengal Warriors,32
3,149,Match 28,League,2016,Shree Shiv Chhatrapati Sports Complex,2,29,27,Puneri Paltan,7,Bengaluru Bulls,1,56,Puneri Paltan,Bengaluru Bulls,29
3,150,Match 29,League,2016,Patliputra Indoor Stadium,5,32,27,Patna Pirates,6,Bengal Warriors,4,59,Patna Pirates,Bengal Warriors,32
3,151,Match 30,League,2016,Patliputra Indoor Stadium,9,26,35,Telugu Titans,8,Jaipur Pink Panthers,3,61,Jaipur Pink Panthers,Telugu Titans,35
3,152,Match 31,League,2016,Patliputra Indoor Stadium,4,36,32,Patna Pirates,6,Bengaluru Bulls,1,68,Patna Pirates,Bengaluru Bulls,36
3,153,Match 32,League,2016,Patliputra Indoor Stadium,14,21,35,Bengaluru Bulls,1,Dabang Delhi,2,56,Dabang Delhi,Bengaluru Bulls,35
3,154,Match 33,League,2016,Patliputra Indoor Stadium,0,28,28,Patna Pirates,6,Puneri Paltan,7,56,tied,tied,28
3,155,Match 34,League,2016,Patliputra Indoor Stadium,4,32,28,Bengal Warriors,4,Telugu Titans,8,60,Bengal Warriors,Telugu Titans,32
3,156,Match 35,League,2016,Patliputra Indoor Stadium,6,28,34,Patna Pirates,6,U Mumba,5,62,U Mumba,Patna Pirates,34
3,157,Match 36,League,2016,Sawai Mansingh Stadium,9,30,21,Jaipur Pink Panthers,3,Bengaluru Bulls,1,51,Jaipur Pink Panthers,Bengaluru Bulls,30
3,158,Match 37,League,2016,Sawai Mansingh Stadium,10,32,22,Puneri Paltan,7,Dabang Delhi,2,54,Puneri Paltan,Dabang Delhi,32
3,159,Match 38,League,2016,Sawai Mansingh Stadium,18,40,22,Telugu Titans,8,Bengaluru Bulls,1,62,Telugu Titans,Bengaluru Bulls,40
3,160,Match 39,League,2016,Sawai Mansingh Stadium,15,18,33,Jaipur Pink Panthers,3,Puneri Paltan,7,51,Puneri Paltan,Jaipur Pink Panthers,33
3,161,Match 40,League,2016,Sawai Mansingh Stadium,16,18,34,Jaipur Pink Panthers,3,Bengal Warriors,4,52,Bengal Warriors,Jaipur Pink Panthers,34
3,162,Match 41,League,2016,Sawai Mansingh Stadium,13,17,30,Bengal Warriors,4,U Mumba,5,47,U Mumba,Bengal Warriors,30
3,163,Match 42,League,2016,Sawai Mansingh Stadium,23,24,47,Jaipur Pink Panthers,3,Patna Pirates,6,71,Patna Pirates,Jaipur Pink Panthers,47
3,164,Match 43,League,2016,Thyagaraj Indoor Stadium,8,36,44,Dabang Delhi,2,Telugu Titans,8,80,Telugu Titans,Dabang Delhi,44
3,165,Match 44,League,2016,Thyagaraj Indoor Stadium,21,18,39,Bengaluru Bulls,1,U Mumba,5,57,U Mumba,Bengaluru Bulls,39
3,166,Match 45,League,2016,Thyagaraj Indoor Stadium,33,34,67,Dabang Delhi,2,Patna Pirates,6,101,Patna Pirates,Dabang Delhi,67
3,167,Match 46,League,2016,Thyagaraj Indoor Stadium,17,41,24,Puneri Paltan,7,Telugu Titans,8,65,Puneri Paltan,Telugu Titans,41
3,168,Match 47,League,2016,Thyagaraj Indoor Stadium,0,21,21,Dabang Delhi,2,Jaipur Pink Panthers,3,42,tied,tied,21
3,169,Match 48,League,2016,Thyagaraj Indoor Stadium,17,27,44,Bengaluru Bulls,1,Puneri Paltan,7,71,Puneri Paltan,Bengaluru Bulls,44
3,170,Match 49,League,2016,Thyagaraj Indoor Stadium,6,31,37,Dabang Delhi,2,Bengal Warriors,4,68,Bengal Warriors,Dabang Delhi,37
3,171,Match 50,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",14,35,21,U Mumba,5,Jaipur Pink Panthers,3,56,U Mumba,Jaipur Pink Panthers,35
3,172,Match 51,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",1,42,41,Telugu Titans,8,Patna Pirates,6,83,Telugu Titans,Patna Pirates,42
3,173,Match 52,League,2016,"Dome,Nsci,Svp Stadium,Mumbai",3,30,27,U Mumba,5,Puneri Paltan,7,57,U Mumba,Puneri Paltan,30
